,id,Name,Year,Rating,tags
3322,3322,The New Centurions,1972,7,"richard fleischer georg c. scott staci keach jane alexand scott wilson action, crime, drama an idealist rooki cop join the l.a.p.d. to make end meet while finish law school, and is indoctrin by a season veteran. as time goe on, he lose hi ambit and famili as polic work becom hi entir life."
3323,3323,U2: Rattle and Hum,1988,7.6,"phil joanou bono the edg adam clayton larri mullen jr. documentary, music a documentari of the irish rock group u2 on their fall 1987 tour of north america."
3324,3324,Chûgoku no chôjin,1998,7.4,"takashi miik masahiro motoki renji ishibashi mako michiko kichis adventure, comedy, drama a salaryman and yakuza are each sent by their boss to a remot chines villag but discov more than they expected."
3325,3325,Brat 2,2000,7.6,"aleksey balabanov sergey bodrov viktor sukhorukov sergey makovetskiy irina saltykova action, crime, drama arriv in moscow, danila discov konstantin dead and he set out to aveng hi death; a journey that lead him to chicago and a whole new experience."
3326,3326,Conspiracy,2001 TV Movie,7.6,"frank pierson clare bullu stanley tucci simon markey david glover biography, drama, histori at the wannse confer on januari 20, 1942, senior nazi offici meet to determin the manner in which the so-cal ""final solut to the jewish question"" can be best implemented."
3327,3327,Master of the Flying Guillotine,1976,7.4,"jimmi wang yu jimmi wang yu tien wu chu kang chin chun-erh lung action, drama, fantasi after hi student are kill by the one arm boxer, a veng and blind kung fu expert travel to a villag where a martial art contest is be held and vow to behead everi one arm man he come across."
3328,3328,Drishyam,2015,8.2,"nishik kamat ajay devgn shriya saran tabu rajat kapoor crime, drama, mysteri desper measur are taken by a man who tri to save hi famili from the dark side of the law, after they commit an unexpect crime."
3329,3329,The Squid and the Whale,2005,7.3,"noah baumbach owen kline jeff daniel laura linney jess eisenberg comedy, drama follow two young boy deal with their parents' divorc in brooklyn in the 1980s."
3330,3330,Hacksaw Ridge,2016,8.1,"mel gibson andrew garfield sam worthington luke bracey teresa palmer biography, drama, histori world war ii american armi medic <a href=""/name/nm3691984"">desmond t. doss</a>, serv dure the battl of okinawa, refus to kill peopl and becom the first man in american histori to receiv the medal of honor without fire a shot."
3331,3331,The White Sheik,1952,7.2,"federico fellini alberto sordi giulietta masina brunella bovo leopoldo triest comedy, drama, romanc dure a day of their honeymoon, newlyw are separ by the city' lust and the desir it produces."
3332,3332,Murder She Said,1961,7.3,"georg pollock margaret rutherford arthur kennedi muriel pavlow jame robertson justic comedy, crime, drama when miss jane marpl report wit a murder through the window of a pass train, the polic dismiss her as a dotti spinster when no trace of the crime can be found."
3333,3333,Thani Oruvan,2015,8.4,"mohan raja jayam ravi arvind swami nayanthara nassar action, crime, thriller siddharth abimanyu, an influenti scientist, is involv in variou illeg medic practices. mithran, an effici ip officer, decid to expos him."
3334,3334,Brand Upon the Brain!,2006,7.3,"guy maddin gretchen krich sullivan brown maya lawson jake morgan-scharhon comedy, drama, fantasi return home to hi long-estrang mother upon a request from her deathbed, a man rais by hi parent in an orphanag ha to confront the childhood memori that have long haunt him."
3335,3335,May Fools,1990,7.2,"loui mall miou-miou michel piccoli michel duchaussoy marcel bori comedy, romanc dure the event of may 1968 in france, differ worldview of conflict rel collid in their famili estate."
3336,3336,The City of Lost Children,1995,7.5,"marc caro jean-pierr jeunet ron perlman daniel emilfork judith vittet dominiqu pinon adventure, drama, fantasi a scientist in a surrealist societi kidnap children to steal their dreams, hope that they slow hi age process."
3337,3337,Putney Swope,1969,6.8,"robert downey sr. arnold johnson stan gottlieb allen garfield archi russel comedi the board of director at a madison avenu ad agenc must elect a new chairman. in the maneuv to make sure that enemi don't get votes, all the member accident cast their ballot for the board' token black man, putney swope."
3338,3338,The Purple Rose of Cairo,1985,7.7,"woodi allen mia farrow jeff daniel danni aiello irv metzman comedy, fantasy, romanc in 1935 new jersey, a movi charact walk off the screen and into the real world."
3339,3339,Gettysburg,1993,7.6,"ron maxwel tom bereng martin sheen stephen lang richard jordan drama, history, war in 1863, the northern and southern forc fight at gettysburg in the decis battl of the american civil war."
3340,3340,Warlock,1959,7.1,"edward dmytryk richard widmark henri fonda anthoni quinn dorothi malon western a famou gunman becom the marshal of warlock to end a gang' rampages, but is met with some opposit by a former gang member turn deputi sheriff who want to follow onli legal methods."
3341,3341,Cruel Story of Youth,1960,7,"nagisa ôshima miyuki kuwano yûsuke kawazu yoshiko kuga fumio watanab crime, drama a harsh young man seduc a freeload young woman and eventu take advantag of her knack for hitch-hik to rob middle-class men."
3342,3342,Parallel Mothers,2021,7.1,pedro almodóvar penélop cruz milena smit israel elejald aitana sánchez-gijón drama the stori of two mother who bond in unexpect way after give birth the same day.
3343,3343,The Clockmaker,1974,7.1,"bertrand taverni philipp noiret jean rochefort jacqu deni yve afonso crime, drama a watchmak find out one day that hi son ha becom a murderer. he tri to understand for whom and why."
3344,3344,Raising Victor Vargas,2002,7.2,"peter sollett victor rasuk donna maldonado kevin rivera krystal rodriguez drama, romanc a lower east side teen-ag struggl to find some saniti while surround by an eccentr grandmother, a crazi new girlfriend, and a long younger brother."
3345,3345,The First Day of the Rest of Your Life,2008,7.6,rémi bezançon jacqu gamblin zabou breitman déborah françoi marc-andré grondin drama five key day in a family' life.
3346,3346,Theodora Goes Wild,1936,7.1,"richard boleslawski iren dunn melvyn dougla thoma mitchel thurston hall comedy, mystery, romanc the author of a controversi raci best-sel book tri to hide her celebr statu from her provinci small-town neighbors, who would be scandal if they knew."
3347,3347,Rang De Basanti,2006,8.1,"rakeysh omprakash mehra aamir khan soha ali khan siddharth sharman joshi comedy, crime, drama the stori of six young indian who assist an english woman to film a documentari on the freedom fighter from their past, and the event that lead them to reliv the long-forgotten saga of freedom."
3348,3348,And Justice for All,1979,7.4,"norman jewison al pacino jack warden john forsyth lee strasberg crime, drama, thriller a lawyer is forc to defend a judge, while defend other clients, and tri to find punish for the guilti and provid justic for the innocent."
3349,3349,Dodge City,1939,7.1,"michael curtiz errol flynn olivia de havilland ann sheridan bruce cabot western a texa cattl agent wit first hand, the brutal lawless of dodg citi and take the job of sheriff to clean the town up."
3350,3350,Dunkirk,2017,7.8,"christoph nolan fionn whitehead barri keoghan mark rylanc tom hardi action, drama, histori alli soldier from belgium, the british commonwealth and empire, and franc are surround by the german armi and evacu dure a fierc battl in world war ii."
3351,3351,Anna Karenina,1935,7,"clarenc brown greta garbo fredric march freddi bartholomew maureen o'sullivan drama, romanc the marri anna karenina fall in love with count vronski despit her husband' refus to grant a divorce, and both must contend with the social repercussions."
3352,3352,Andhadhun,2018,8.2,"sriram raghavan tabu ayushmann khurrana radhika apt anil dhawan crime, mystery, thriller a seri of mysteri event chang the life of a blind pianist, who must now report a crime that he should technic know noth of."
3353,3353,"Watch Out, We're Mad",1974,7.3,"marcello fondato terenc hill bud spencer john sharp patti shepard action, comedi after a tie first place in a local stunt race, two driver start a contest to decid which of them will own the prize, a dune buggy. but when a mobster destroy the car, they are determin to get it back."
3354,3354,Sicario,2015,7.7,"deni villeneuv emili blunt josh brolin benicio del toro jon bernthal action, crime, drama an idealist fbi agent is enlist by a govern task forc to aid in the escal war against drug at the border area between the u.s. and mexico."
3355,3355,The Bravados,1958,7,"henri king gregori peck joan collin stephen boyd albert salmi drama, western a man is chase four outlaw who kill hi wife and find them in a small town' jail, but they escap to mexico."
3356,3356,Robin Hood,1973,7.5,"wolfgang reitherman david hand brian bedford phil harri roger miller peter ustinov animation, adventure, comedi the stori of the legendari british outlaw portray with the charact as anthropomorph animals."
3357,3357,Bagdad Cafe,1987,7.4,"perci adlon mariann sägebrecht cch pounder jack palanc christin kaufmann comedy, drama a lone german woman end up in the most desol motel on earth and decid to make it brighter."
3358,3358,The Corporation,2003,8,"mark achbar jennif abbott mikela jay rob beckwermert christoph gora nina jone documentary, histori documentari that look at the concept of the corpor throughout recent histori up to it present-day dominance."
3359,3359,Beginners,2010,7.2,"mike mill ewan mcgregor christoph plummer mélani laurent goran visnjic comedy, drama, romanc a young man is rock by two announc from hi elderli father: that he ha termin cancer and that he ha a young male lover."
3360,3360,Jab We Met,2007,7.9,"imtiaz ali shahid kapoor kareena kapoor tarun arora dara singh randhawa comedy, drama, romanc a depress wealthi businessman find hi life chang after he meet a spunki and care-fre young woman."
3361,3361,State of the Union,1948,7.2,"frank capra spencer traci katharin hepburn van johnson angela lansburi comedy, drama an industrialist is urg to run for president, but thi requir uncomfort compromis on both polit and marit levels."
3362,3362,Last Life in the Universe,2003,7.5,"pen-ek ratanaruang tadanobu asano sinitta boonyasak takashi miik laila boonyasak comedy, drama, romanc a suicidal, obsess compuls japanes librarian is forc to lie low in thailand with a pot-smok woman cope with the recent loss of her sister."
